Name,Address,Location,Price,Cuisine,Longitude,Latitude,PhoneNumber,Url,WebsiteUrl,Award,GreenStar,FacilitiesAndServices,Description
Pernambucco,"viale Italia 35, Albenga, 17031, Italy","Albenga, Italy","€€€","Seafood, Classic Cuisine",8.223478,44.0469607,+39018253458,https://guide.michelin.com/en/liguria/albenga/restaurant/pernambucco,https://www.ilpernambucco.it/,"Selected Restaurants",0,"Air conditioning,Car park,Garden or park,Terrace","This restaurant boasts a garden setting with a pleasant outdoor dining space, plus a long, narrow interior decorated in decidedly classic style. Fish and seafood take pride of place on the menu, with a focus on local fish, including excellent tartare (usually either seabream or tuna, depending on the catch of the day) and shellfish (cooked in salt, baked or grilled). The vegetables are sourced from the restaurant’s own kitchen garden."
Lamberti,"via Gramsci 57, Alassio, 17021, Italy","Alassio, Italy","€€€",Seafood,8.1772583,44.0103712,+390182642747,https://guide.michelin.com/en/liguria/alassio/restaurant/lamberti,https://www.ristorantelamberti.it,"Selected Restaurants",0,"Air conditioning,Interesting wine list,Terrace,Wheelchair access","This restaurant is situated just a stone’s throw from the sea in a building dating from the 1930s. It serves traditional, regional dishes made from carefully selected ingredients. Don’t miss the fish and the pesto sauce."
Collina,"via Ca' Paler 5, Almenno San Bartolomeo, 24030, Italy","Almenno San Bartolomeo, Italy","€€€","Modern Cuisine",9.5707144,45.7583892,+39035642570,https://guide.michelin.com/en/lombardia/almenno-san-bartolomeo/restaurant/collina,https://www.ristorantecollina.it/,"Selected Restaurants",0,"Air conditioning,Car park,Garden or park,Great view,Terrace,Wheelchair access","A family style trattoria has now been converted into these modern premises that, while jealously upholding their homely origin, offer dishes of contemporary inspiration. One small dining hall has an open fireplace and the other gives a panoramic view."
"Le Cicale","via Pineroli 32, Spinetta Marengo, 15122, Italy","Spinetta Marengo, Italy","€€","Modern Cuisine",8.69275,44.87612,+390131216130,https://guide.michelin.com/en/piemonte/spinetta-marengo/restaurant/le-cicale,https://www.lecicale.net/,"Selected Restaurants",0,"Air conditioning,Garden or park,Terrace","The owners of this pleasant restaurant, once owned by their grandparents, have given it a light, modern feel. A married couple welcome guests front of house, while the wife’s brother creates delicious Italian and regional dishes in the kitchen. Delightful outdoor area to the rear surrounded by greenery."
Mistral,"via Teresio Olivelli 1, Bellagio, 22021, Italy","Bellagio, Italy","€€€€","Modern Cuisine",9.26198,45.98775,+39031956435,https://guide.michelin.com/en/lombardia/bellagio/restaurant/mistral126374,https://www.villaserbelloni.com/it/mistral-restaurant.html,"Selected Restaurants",0,"Air conditioning,Car park,Great view,Terrace","Situated at the tip of Bellagio’s promontory where the two branches of the lake meet, this villa occupies a superb panoramic location, with its restaurant housed in a covered veranda boasting delightful views of the opposite shore, its little villages and exclusive residences. The atmosphere here is reminiscent of a grand hotel, with background piano music in the evening and guests from all around the world. The moderately creative cuisine offers a choice of Italian dishes alongside more international options."
"Stube Gourmet","corso IV Novembre 65/67, Asiago, 36012, Italy","Asiago, Italy","€€€€","Creative, Contemporary",11.5098715,45.8734842,+3904241850172,https://guide.michelin.com/en/veneto/asiago/restaurant/stube-gourmet,http://www.stubegourmet-asiago.it,"Selected Restaurants",0,"Car park,Interesting wine list,Wheelchair access","Situated in a pedestrianised area in the centre of Asiago, this small restaurant on the first floor of the Hotel Europa has just five tables and is certain to attract food-lovers thanks to its exquisite cuisine. Now with a new chef at the helm, Stube Gourmet continues to delight guests who are lucky enough to dine here. Classic traditional cuisine based on carefully selected local ingredients with a keen eye for what’s in season provides the foundation for this chef’s dishes. There’s also an excellent wine list that continues to expand, plus a wine shop on the street outside."
"Magiargè Osteria Contemporanea","via Dritta 2, Bordighera, 18012, Italy","Bordighera, Italy","€€",Ligurian,7.6732415,43.7810218,+390184262946,https://guide.michelin.com/en/liguria/bordighera/restaurant/magiarge-osteria-contemporanea,"","Selected Restaurants",0,"Air conditioning,Interesting wine list,Terrace","The dining rooms in this lively, typical restaurant in the upper, historic part of Bordighera appear to be almost dug out of the rock. Here, a local chef with plenty of experience behind him creates predominantly Ligurian cuisine (and not just fish and seafood), accompanied by an excellent and extensive wine list, including labels from outside Italy and a good selection of champagnes. Attentive service completes the picture here."
"Alla Fassa","via Nascimbeni 11, Castelletto di Brenzone, 37010, Italy","Castelletto di Brenzone, Italy","€€","Seafood, Italian Contemporary",10.7523726,45.6908541,+390457430319,https://guide.michelin.com/en/veneto/castelletto-di-brenzone/restaurant/alla-fassa,https://www.ristoranteallafassa.com,"Selected Restaurants",0,"Car park,Great view,Terrace,Wheelchair access","Although the beautiful views of the lake (with only a cycle path between the restaurant and the water) and mountains on the opposite shore can be admired from the dining room, in fine weather it’s a race for the outdoor tables just a few metres from the water. The cuisine is as impressive as the setting, with a fine balance of classic and modern dishes featuring fish from the lake (such as the “il lago in un piatto” – the lake in a dish – starter) and the sea. A few guestrooms with views of the lake are also available."
"I Pifferi","via Zappati 36, Sala Baganza, 43038, Italy","Sala Baganza, Italy","€",Emilian,10.215919,44.7161428,+390521833243,https://guide.michelin.com/en/emilia-romagna/sala-baganza/restaurant/i-pifferi,https://www.ipifferi.com/,"Selected Restaurants",0,"Car park,Garden or park,Terrace","This restaurant occupying an old post house that dates back to the time of Marie Louise, Duchess of Parma, lies amid the verdant landscapes of the Parco Regionale dei Boschi di Carrega, just a kilometre outside the village of Sala Baganza. This stunning setting is the backdrop for typical dishes from Parma, such as Nonna Lina’s herb tortelli served with melted butter and parmesan cheese. In summer, dine alfresco in the cool, shady garden."
"Nido del Picchio","viale Patrioti 6, Carpaneto Piacentino, 29013, Italy","Carpaneto Piacentino, Italy","€€€","Modern Cuisine",9.793899,44.9125495,+390523850909,https://guide.michelin.com/en/emilia-romagna/carpaneto-piacentino/restaurant/nido-del-picchio,https://www.ristorantenidodelpicchio.it/,"Selected Restaurants",0,"Air conditioning,Interesting wine list,Terrace","This restaurant with a low-key, hushed atmosphere has the feel of a tastefully furnished private home, with an open fire lit in winter and a cool, welcoming outdoor dining space for the warmer months. The restaurant has built up a well-deserved reputation for its fish dishes, although the menu here is equally divided between fish and meat. Options such as anolini in brodo (filled pasta in broth) pay tribute to the region’s traditions, while most of the dishes served here are highly creative. Originally English, the owner’s wife runs the front of house with skill and a warm, friendly manner. The wine cellar is home to more than 700 of the best Italian and international wines, with a curious emphasis on labels from cooler climes."
Pinocchio,"via Matteotti 147, Borgomanero, 28021, Italy","Borgomanero, Italy","€€€","Piedmontese, Classic Cuisine",8.45695,45.68877,+39032282273,https://guide.michelin.com/en/piemonte/borgomanero/restaurant/pinocchio,https://ristorantepinocchio.it/,"Selected Restaurants",0,"Air conditioning,Car park,Garden or park,Interesting wine list,Terrace","This reliable restaurant is well run by a highly professional and experienced family. In the classic-style dining room, where the decor eschews fashionable trends, enjoy typical Piedmontese cuisine lightened by the occasional modern twist. The restaurant’s contemporary version of “paniscia” is a good example – a type of risotto with beans, salami and vegetables, in which the latter, instead of being cooked directly with the rice, are added on top of the mixture in the form of vegetable cream, giving the dish an attractive splash of colour. The menu always features a few fish-based recipes, including both salt- and freshwater species."
Ortica,"via Giovanni Migone 4, Pieve Ligure, 16031, Italy","Pieve Ligure, Italy","€€","Farm to table, Regional Cuisine",9.0966738,44.3775228,+390103460550,https://guide.michelin.com/en/liguria/pieve-ligure_1798688/restaurant/ortica,https://tenutagolfoparadiso.com/ristorante-ortica/,"Selected Restaurants",0,"Air conditioning,Car park,Great view,Terrace","You drive along 4.5km of winding, narrow (occasionally extremely narrow) roads to get to Ortica, the restaurant at the Tenuta Golfo Paradiso about 35min from Genoa. As is often the case, once at your destination the extensive views of the Tyrrhenian Sea from the restaurant more than compensate for the effort of getting here. Neither will you be disappointed by the cuisine, which is prepared using top-quality ingredients such as vegetables from the restaurant’s own kitchen garden, local fish and carefully selected meat. Dishes are fresh and modern, and occasionally cooked over the barbecue grill."
Blum,"via Nazionale 147, Taormina, 98039, Italy","Taormina, Italy","€€€€","Modern Cuisine",15.30046,37.85599,+390942612112,https://guide.michelin.com/en/sicilia/taormina/restaurant/blum-1208129,http://www.blumrestaurant.com,"Selected Restaurants",0,"Car park,Great view,Restaurant offering vegetarian menus,Terrace","Although there is an extensive à la carte at this restaurant, it is on the tasting menus that the chef showcases his creative cuisine to the full. His Suggestioni menu features dishes such as scampi carpaccio with green apple and caviar, while the vegetarian Naturalmente option includes a robustly structured black garlic and almond noodle dish full of decisive flavours, which is well worth trying. The romantic, modern platform where tables are set out is practically on the beach, which means that the restaurant is closed in bad weather."
"Antica Locanda","piazza della Seta, località San Leucio, Caserta, 81100, Italy","Caserta, Italy","€","Campanian, Seafood",14.3172081,41.0985915,+390823305444,https://guide.michelin.com/en/campania/caserta/restaurant/antica-locanda,"","Selected Restaurants",0,"Air conditioning,Terrace","This establishment is practically a trattoria; one can dine in either of two characteristic rooms separated by a brick archway. The cuisine is typical of the Naples area and rice dishes are the specialty."
Miil,"via Palade 1, Cermes, 39010, Italy","Cermes, Italy","€€€","Contemporary, Modern Cuisine",11.147209,46.62567,+390473563733,https://guide.michelin.com/en/trentino-alto-adige/cermes/restaurant/miil,https://www.miil.it/it/home/,"Selected Restaurants",0,"Car park,Garden or park,Terrace","Housed in a converted 15C mill on the Kränzelhof wine estate, this smart, elegant restaurant provides the backdrop for excellent, contemporary-style cuisine prepared wherever possible using locally sourced (and always top-quality) ingredients."
"Frades Porto Cervo","via Giuseppe Mazzini 20, Milan, 20123, Italy","Milan, Italy","€€€","Sardinian, Modern Cuisine",9.1883869,45.461581,+393913863232,https://guide.michelin.com/en/lombardia/milano/restaurant/frades-porto-cervo,https://frades.eu/it/content/milano,"Selected Restaurants",0,"Air conditioning,Wheelchair access","This new Milan venture is the brainchild of three brothers who already run a restaurant and delicatessen in Porto Cervo. Elegant and extremely contemporary in style, the restaurant serves modern Sardinian cuisine, while a corner reminiscent of their delicatessen allows guests to taste the island’s hams and cheeses by the slice."
"Villa Salina","Via Santuario 25, Moretta, 12033, Italy","Moretta, Italy","€€","Piedmontese, Seasonal Cuisine",7.5322252,44.7642736,+390172911272,https://guide.michelin.com/en/piemonte/moretta_1797713/restaurant/villa-salina,https://www.villasalina.com,"Selected Restaurants",0,"Air conditioning,Terrace","Named after Edoardo Salina, the chef to the House of Savoy, this villa from the mid-1800s features several rooms embellished with frescoed ceilings. The bold owner-chef here has completely restored the building, bringing it back to life and using it as a backdrop for his evolving culinary skills which started out in the family pasticceria. Nowadays, this “multi-tasking” modern restaurant offers a regionally inspired à la carte alongside fish dishes and a business menu option at lunchtime, while in the evening the menu includes a selection of high-quality pizzas. In summer, the dining room opens out onto a beautiful veranda and guests can also wander through the well-kept garden, which is now owned by the local municipality."
Scola,"via Pennavaire 166, Castelbianco, 17030, Italy","Castelbianco, Italy","€€€",Creative,8.0586737,44.1123062,+39018277015,https://guide.michelin.com/en/liguria/castelbianco/restaurant/scola,https://www.scola1926.it/,"Selected Restaurants",0,"Car park,Interesting wine list,Terrace","In the heart of the Ligurian hinterland, a country house stands like a jewel, surrounded by a garden that looks like a painting, with an English-style lawn that dances to the rhythm of the wind. Since 1926, the Scola family, now in its fourth generation, has been welcoming guests with passion and a cuisine that is poetry to the palate. In the warm dining room, where the wood floors and exposed beams tell ancient stories, you can enjoy dishes that transform local traditions into modern offerings. Like the “Spaghetti with grapefruit, purple prawns and sea lettuce”: a concert of flavours!"
"Da Poli alla Stazione","viale della Repubblica 10, Castelnovo di Sotto, 42024, Italy","Castelnovo di Sotto, Italy","€€","Classic Cuisine, Grills",10.56648,44.81269,+390522682342,https://guide.michelin.com/en/emilia-romagna/castelnovo-di-sotto/restaurant/poli-alla-stazione,"","Selected Restaurants",0,"Air conditioning,Car park,Interesting wine list,Terrace","In the centre of the town known for its Carnival with its repeated parades of allegorical floats, the restaurant is housed in an old railway station from the early 20th century; run by a solid family management, its cuisine is based on regional traditions. The speciality is charcoal-grilled meat and fish, evenly and generously divided between meat and fish."
"Baita Piè Tofana","Località Rumerlo, Cortina d'Ampezzo, 32043, Italy","Cortina d'Ampezzo, Italy","€€€€","Modern Cuisine, Seasonal Cuisine",12.09893,46.54099,+3904364258,https://guide.michelin.com/en/veneto/cortina-d-ampezzo/restaurant/baita-pie-tofana,https://baitapietofana.it/,"Selected Restaurants",0,"Car park,Interesting wine list","On the slopes of the Tofana and directly overlooking the ski slopes, a characteristic and romantic mountain lodge with a contemporary touch, whose design manages to combine tradition and modernity, is also a source of inspiration for the cuisine. Dishes with a contemporary taste–Rossini al mare (beef, foie gras, cuttlefish and Teriyaki sauce) is excellent–made with considerable use of charcoal grilling, in both summer and winter, and ample use of local raw materials. With friends, experience the convivial Larin table, with a central built-in fireplace around which the seats are arranged. The wine list is worthy of note with a large choice of Champagnes and Italian bubbly."
"Antica Cucina 1983","piazza Marina 4/5, Barletta, 76121, Italy","Barletta, Italy","€€","Apulian, Modern Cuisine",16.2844164,41.3222121,+390883521718,https://guide.michelin.com/en/puglia/barletta/restaurant/antica-cucina-1983,https://www.anticacucina1983.it,"Selected Restaurants",0,"Air conditioning,Interesting wine list,Terrace,Wheelchair access","An excellent establishment in the town centre, with a dining room that is an old oil - mill. Traditional Puglia dishes tastefully personalised; the service is fast and attentive."
"12 Ristorante","via Armellini 12/a, Cesenatico, 47042, Italy","Cesenatico, Italy","€€",Seafood,12.3938933,44.1983653,+39054782093,https://guide.michelin.com/en/emilia-romagna/cesenatico/restaurant/12-ristorante,https://www.12ristorante.com,"Selected Restaurants",0,"Air conditioning,Terrace","An original ambience with real character, as well as top quality fish and seafood. There is also a charming outdoor area overlooking the canal where old boats from the Museo della Marineria are moored."
Duomo,"via Parma 28, Alessandria, 15121, Italy","Alessandria, Italy","€€","Italian Contemporary",8.6191122,44.9122,+39013152631,https://guide.michelin.com/en/piemonte/alessandria/restaurant/duomo,https://www.ristorante-duomo.com/,"Selected Restaurants",0,"Air conditioning,Terrace","This small restaurant with a bright and welcoming dining room stands out for its contemporary-style cuisine (based around seasonal ingredients) and many home-cooked dishes. The two brothers at the helm create interesting, often regionally inspired recipes with clever personalised twists. On the autumn menu, we particularly recommend the venison with cauliflower, almonds and Barbera wine sauce. Those with a sweet tooth will enjoy the panna cotta with a persimmon coulis (delicious but not too sweet!), while wine-enthusiasts will find plenty to interest them on the extensive wine list. The restaurant also boasts a superb location, nestled in the narrow streets of the centre just a stone’s throw from the Duomo."
"Locanda Baggio","via Bassane 1, località Casonetto, Asolo, 31011, Italy","Asolo, Italy","€€€","Modern Cuisine",11.9088151,45.8111209,+390423529648,https://guide.michelin.com/en/veneto/asolo/restaurant/locanda-baggio,https://locandabaggio.it/,"Selected Restaurants",0,"Car park,Interesting wine list,Terrace,Wheelchair access","Standing in a quiet location behind Asolo, this restaurant with an attractive summer garden serves authentic cuisine with an emphasis on top quality ingredients. Wine lovers will appreciate the good selection of international wines on offer here."
"Da Tonino","via Dentecala 14, Capri, 80073, Italy","Capri, Italy","€€€","Campanian, Traditional Cuisine",14.253413,40.548478,+390818376718,https://guide.michelin.com/en/campania/capri/restaurant/da-tonino,https://www.ristorantedatonino.com,"Selected Restaurants",0,"Interesting wine list,Terrace","Allow a good half-hour to get to this small restaurant with a simple ambience and an airy terrace which is perfect in the heat of summer. The cuisine has its roots in local traditions – its first courses are particularly good. There’s also an excellent wine selection."
"Osteria Casale Ferrovia","via Stazione 1, sulla SP 34, Carovigno, 72012, Italy","Carovigno, Italy","€€","Apulian, Modern Cuisine",17.6852297,40.7365002,+390831990025,https://guide.michelin.com/en/puglia/carovigno/restaurant/osteria-casale-ferrovia,https://www.casaleferrovia.it/,"Selected Restaurants",0,"Air conditioning,Car park,Garden or park,Interesting wine list,Terrace,Wheelchair access","Housed in what was once the 20C dwelling of an old olive mill, this restaurant boasts elegant decor, including a few antique family pieces and Art Deco - style tables. The female owner - chef prepares light and modern dishes with a regional flavour, while the wine list also showcases the best of Puglia. As the name suggests, the railway lies to the rear of the property, although there’s very little noise and no disturbance at all."
"Villa Pizzini","Località Mottarone, Stresa, 28838, Italy","Stresa, Italy","€€€","Country cooking, Modern Cuisine",8.4586,45.8768,+390323290077,https://guide.michelin.com/en/piemonte/stresa/restaurant/villa-pizzini,https://www.villapizzinimottarone.com,"Selected Restaurants",0,"Car park,Garden or park,Terrace,Wheelchair access","From Lake Maggiore you climb up Mottarone mountain to an altitude of around 1 400m to reach this 19C hunting lodge, where a young couple of self-taught chefs provide a warm and friendly welcome. The cuisine here speaks for itself – delicious meat dishes, plus a few specialities from the lake which are also served outdoors to a backdrop of stunning views. This couple are passionate about using seasonal ingredients and learning about every different stage in their supply chain. Local game dishes are highly recommended."
"MOI Omakase","Viale Piave 10, Prato, 59100, Italy","Prato, Italy","€€€€",Sushi,11.0986903,43.8783258,+390574065595,https://guide.michelin.com/en/toscana/prato/restaurant/moi-omakase,https://www.moiprato.it/,"Selected Restaurants",0,"Air conditioning","Situated in the centre of Prato, with views of the Castello dell’Imperatore, this restaurant takes guests on a culinary voyage to Japan without leaving Italy! All guests eat the same single menu, starting at 9pm, as part of which the chef prepares his selection of sushi and sashimi directly in front of them in the dining room. Omakase means “I trust you” – an act of trust that you certainly won’t regret. Our inspector recommends the miso and monkfish soup with kelp and green onions."
Mima,"via Madonnelle 9, Vico Equense, 80069, Italy","Vico Equense, Italy","€€","Seasonal Cuisine, Mediterranean Cuisine",14.4311256,40.6596932,+3908119041517,https://guide.michelin.com/en/campania/vico-equense/restaurant/mima,http://www.domo20.com/restaurant,"Selected Restaurants",0,"Air conditioning,Great view,Terrace","You’ll be won over by the seasonal Mediterranean cuisine created by the young yet experienced chef at this restaurant. Accommodation is also available in modern guestrooms, plus there’s an enchanting roof garden in which to sip an aperitif while the sun goes down."
"Al Baliaggio","via Vittorio Emanuele II 136, Venosa, 85029, Italy","Venosa, Italy","€","Modern Cuisine",15.82133,40.9636,+39097235081,https://guide.michelin.com/en/basilicata/venosa/restaurant/al-baliaggio,https://www.albaliaggio.it/,"Selected Restaurants",0,"Air conditioning,Wheelchair access","Housed in a 15C building in the centre of town, this restaurant boasts beautiful vaulted ceilings and a smart, elegant ambience. The young owner-chef serves cuisine with a traditional focus which is reinterpreted in modern style and made from excellent regional ingredients, as well as a few fish options. Efficient, punctual service."
"Osteria Mood","via Cesare Battisti 58, San Bartolomeo al Mare, 18016, Italy","San Bartolomeo al Mare, Italy","€€","Ligurian, Modern Cuisine",8.0970532,43.9236402,+393339980201,https://guide.michelin.com/en/liguria/san-bartolomeo-al-mare/restaurant/mood-osteria,https://osteriamood.it/,"Selected Restaurants",0,"Car park,Terrace","Situated just a few minutes from the seafront promenade in a quiet, residential district, this restaurant with a relaxing ambience serves delicious Ligurian cuisine with a focus on organic vegetables, fish and seafood (local whenever possible), and home-made bread, desserts and fresh pasta. In summer, meals are served by the swimming pool in the garden, while in winter, the welcoming covered veranda boasts extensive sea views."
"Suscettibile Salerno","via dei Principati 45, Salerno, 84122, Italy","Salerno, Italy","€€€","Country cooking, Contemporary",14.7661808,40.6788381,+393921779907,https://guide.michelin.com/en/campania/salerno/restaurant/suscettibile,https://suscettibilesalerno.it,"Selected Restaurants",0,"Air conditioning,Terrace,Wheelchair access","Separated from a street in the centre of Salerno by an inner courtyard, this restaurant is a peaceful oasis with comfortable chairs arranged on a modern veranda (which opens almost completely in summer) and in an equally elegant dining room. The cuisine is imaginative and appealing, with excellent fish and seafood served in modern, interesting recipes. The menu also includes a delicious selection of raw dishes."
Gnocchetto,"via Primo Maggio 56, Tavernerio, 22038, Italy","Tavernerio, Italy","€€","Regional Cuisine, Classic Cuisine",9.14181,45.801,+39031426133,https://guide.michelin.com/en/lombardia/tavernerio_1809991/restaurant/gnocchetto,http://www.gnocchetto.it,"Selected Restaurants",0,"Air conditioning,Car park,Terrace,Wheelchair access","This long-established family-run restaurant (opened in 1926) with an updated contemporary decor continues to serve cuisine that is classic and generous in style yet adapted to modern tastes. Individual dishes take pride of place on the menu at lunchtime, although you can also order from the À la carte if you wish. There’s also an outdoor space for summer dining."
"La Piemontese","via San Martino 48, Mariano Comense, 22066, Italy","Mariano Comense, Italy","€€","Piedmontese, Contemporary",9.18446,45.70517,+390314124745,https://guide.michelin.com/en/lombardia/mariano-comense/restaurant/la-piemontese,http://www.lapiemontesemariano.it,"Selected Restaurants",0,"Terrace,Wheelchair access","The focus at La Piemontese, a simple yet modern restaurant with a convenient car park, is mainly on meat dishes, although game and fresh truffles also feature in season, plus there’s a generous business menu at lunchtime. An enjoyable dining experience that offers good value for money."
"Meta Ristorante","via Generale Pescetto 5, Celle Ligure, 17015, Italy","Celle Ligure, Italy","€€","Mediterranean Cuisine, Modern Cuisine",8.5444326,44.3409071,+39019994222,https://guide.michelin.com/en/liguria/celle-ligure/restaurant/meta-ristorante,https://www.ristorantemeta.it/,"Selected Restaurants",0,"Air conditioning,Wheelchair access","Situated in the picturesque historic centre of Celle, this old boathouse with a typical brick ceiling is now home to an excellent gourmet restaurant, where a young chef creates some of the most interesting dishes in the region."
Capogiro,"Località Li Mucchi Bianchi, Baia Sardinia, 07021, Italy","Baia Sardinia, Italy","€€€€","Modern Cuisine, Creative",9.4720013,41.1283048,+3907891775022,https://guide.michelin.com/en/sardegna/baia-sardinia/restaurant/capogiro,https://7pines-sardinia.com/it/ristoranti-bar/capogiro,"Selected Restaurants",0,"Air conditioning,Car park,Garden or park,Great view,Interesting wine list,Terrace","Situated on a panoramic terrace with views of the sunsets over Baja Sardinia, a stone’s throw from the Costa Smeralda, this restaurant serves creative cuisine with a focus on local and Italian ingredients in unexpected combinations. Our inspector particularly enjoyed the cacio e pepe cannelloni with raw prawns, salicornia and cuttlefish ink."
Shiroya,"via dei Baullari 147, Rome, 00186, Italy","Rome, Italy","€€","Japanese, Asian",12.4724383,41.8962633,+390664760753,https://guide.michelin.com/en/lazio/roma/restaurant/shiroya,https://www.shiroya.it,"Selected Restaurants",0,"Air conditioning,Terrace","One of the most popular restaurants in the historic centre of Rome, Shiroya has just a few tables, so booking ahead is recommended. Served with courtesy and professionalism, dishes include well-known Japanese specialities such as home-made gyoza (dumplings) with various fillings, tempura and other fried options, the inevitable raw fish in all the classic combinations, ramen, different rice dishes and much more besides."
"Hebbo Wine & Deli","Località Lago di Dobbiaco, Toblach, 39034, Italy","Toblach, Italy","€€€€","Innovative, Contemporary",12.2185029,46.7066182,+390474869025,https://guide.michelin.com/en/trentino-alto-adige/dobbiaco/restaurant/hebbo-wine-deli,https://www.hebbo.it/it/,"Selected Restaurants",0,"Car park,Great view,Interesting wine list,Wheelchair access","In the setting of a campsite on the same property on the shores of Lake Toblach, a new restaurant opened with a passion for wine and contemporary food. In the kitchen, a young Austrian with important experience to his credit offers only surprise tasting menu formulas, 7 or 9 courses in the evening, even 5 for lunch. Many vegetables and many intriguing combinations, such as burnt leek, Romanesco sauce and potato or trout (alternatively, dried beetroot, reduced cream, thyme and Schüttelbrot. They rely on constant producers as well as the same family members who run a biodynamic farm. The wine list is also excellent, with around 1,200 national and international labels."
"Sotto l'Arco","via Aretusi 5, Bologna, 40132, Italy","Bologna, Italy","€€€","Italian, Creative",11.28821,44.50801,+390516199848,https://guide.michelin.com/en/emilia-romagna/bologna/restaurant/sotto-l-arco,https://www.villa-aretusi.it/ristorante-sotto-arco/,"Selected Restaurants",0,"Air conditioning,Car park,Garden or park,Terrace,Wheelchair access","Villa Aretusi is a pleasant 17C villa surrounded by its own garden on the outskirts of Bologna. At the hotel’s gourmet restaurant, Sotto l’Arco, on the first floor (lift available), the skilful chef creates modern, interesting Italian dishes, while at the Trattoria on the ground floor the focus is more on traditional Emilian cuisine."
"Sa Cardiga e Su Schironi","strada statale 195 rotonda per Capoterra, Capoterra, 09012, Italy","Capoterra, Italy","€€",Seafood,9.0187872,39.1519524,+3907071652,https://guide.michelin.com/en/sardegna/capoterra/restaurant/sa-cardiga-e-su-schironi,https://www.sacardigaesuschironi.it/,"Selected Restaurants",0,"Air conditioning,Car park,Interesting wine list,Terrace","Since 1967, this small restaurant has been delighting locals and visitors alike with its vast array of fish and seafood dishes, including grilled and skewered specialities. The fresh fish display cabinet at the restaurant entrance is one of the highlights here, as is the extensive selection of antipasti which includes tuna and mullet bottarga, “agliata alla bosana” (blue shark with tomatoes in a light sweet and sour sauce) and “burrida alla cagliaritana” (with dogfish). Other dishes include fresh and pasta with various seafood sauces, fried fish, soup, lobster, barbecued fish and even eel."
Erbaluigia,"via San Frediano 10/12, Pisa, 56126, Italy","Pisa, Italy","€€","Contemporary, Country cooking",10.3999667,43.7184362,+39050969052,https://guide.michelin.com/en/toscana/pisa/restaurant/erbaluigia,https://erbaluigia.com/,"Selected Restaurants",0,"Air conditioning,Terrace,Wheelchair access","This attractive restaurant with a simple, minimalist decor stands almost opposite the thousand-year-old church of San Frediano. The inviting menu here focuses on regional dishes with a successful combination of traditional and modern styles, including a section dedicated to barbecue options. Meat takes pride of place, although offal, cheese and a few vegetarian options also feature."
"Locanda 53 Supper Club","via Vergolano 53, Arco, 38062, Italy","Arco, Italy","€€€","Contemporary, Creative",10.8841028,45.9195014,+393661619666,https://guide.michelin.com/en/trentino-alto-adige/arco/restaurant/locanda-53-supper-club,https://it.locanda53.it,"Selected Restaurants",0,"Air conditioning","Partners in life and business, Evelyn and Carlo are a young couple who have settled in Arco’s old town where they have restored this old inn, embellishing it with three modern and comfortable guestrooms. The restaurant offers two tasting menus featuring meat or fish – guests are asked to make their choice when booking. Once that’s done, all you have to do is sit back and enjoy the intimate atmosphere of the couple’s small “supper club” and leave everything to the talented Evelyn in the kitchen and skilful Carlo front of house. The recipes here are modern yet unfussy, with a focus on carefully selected ingredients that are prepared with respect and real attention to detail. Fine cuisine and an exquisite welcome combine to offer a truly memorable dining experience."
"Osteria Europa","Corso IV Novembre 65/67, Asiago, 36012, Italy","Asiago, Italy","€€","Venetian, Seasonal Cuisine",11.5098328,45.87348,+390424462659,https://guide.michelin.com/en/veneto/asiago/restaurant/osteria-europa,https://www.hoteleuroparesidence.it/ristoranti/osteria-europa,"Selected Restaurants",0,"Car park,Terrace","Despite its simple appearance, this restaurant housed in the hotel of the same name serves interesting, traditional cuisine which is well prepared and full of flavour."
Peperosa,"piazza dell'Anfiteatro 4, Lucca, 55100, Italy","Lucca, Italy","€€","Modern Cuisine, Tuscan",10.505623,43.8454659,+390583082361,https://guide.michelin.com/en/toscana/lucca/restaurant/peperosa,https://www.peperosaristorantebistro.it/,"Selected Restaurants",0,"Air conditioning,Restaurant offering vegetarian menus,Wheelchair access","Despite its idyllic location facing the picturesque Piazza dell'Anfiteatro, this restaurant has avoided becoming a tourist trap, evolving instead into one of the most interesting restaurants in Lucca. The menu is finely balanced between meat and fish dishes with more than just a hint of added creativity, plus there’s now a new chef at the helm."
Eggentaler,"via Val d'Ega 47, Cardano, 39053, Italy","Cardano, Italy","€€","Meats and Grills, Classic Cuisine",11.3945865,46.4909623,+390471365294,https://guide.michelin.com/en/trentino-alto-adige/cardano/restaurant/eggentaler,https://www.eggentaler.com/it/ristorante-eggentaler,"Selected Restaurants",0,"Air conditioning,Car park,Terrace,Wheelchair access","Renowned for being one of the best places in the region for steak cooked over a barbecue grill, this excellent restaurant has a varied menu which also includes a few fish dishes. There’s also a very good wine list, plus the restaurant also offers comfortable guest accommodation."
